Lead ID,Evidence ID,Brand,Evidence Type,Evidence Date,Title,Summary,Source Name,Source URL,What It Confirms,Reliability,Checked At,Run ID,Claim,Source,Source Date,Verified At,Confidence,Notes,Fact,Source Class
GRM-077,E-376,Алтайский заготовитель,юридические данные,2026-07-30,ООО «ЦВЕТ ЛЕТА»,"Действующее ООО: ИНН 2222875776, ОГРН 1192225014629, зарегистрировано 19 апреля 2019 года",РБК Компании,https://companies.rbc.ru/id/1192225014629-obschestvo-s-ogranichennoj-otvetstvennostyu-tsvet-leta/,Действующая юридическая база,HIGH,2026-07-30,,,,,,,,,
GRM-077,E-377,Алтайский заготовитель,собственник и ЛПР,2026-07-30,Денис Коростелев — собственник и директор,Коростелев Денис Владиславович указан директором и единственным учредителем с долей 100%,РБК Компании,https://companies.rbc.ru/id/1192225014629-obschestvo-s-ogranichennoj-otvetstvennostyu-tsvet-leta/,Собственник и операционный ЛПР,HIGH,2026-07-30,,,,,,,,,
GRM-077,E-378,Алтайский заготовитель,связь бренда и юрлица,2026-07-30,Товарный знак «АЛТАЙСКИЙ ЗАГОТОВИТЕЛЬ»,Товарный знак №895122 зарегистрирован на ООО «ЦВЕТ ЛЕТА»,РБК Компании,https://companies.rbc.ru/trademark/895122/altajskij-zagotovitel/,Связь бренда с юрлицом,HIGH,2026-07-30,,,,,,,,,
GRM-077,E-379,Алтайский заготовитель,финансовый масштаб,2025-12-31,Финансовые показатели 2025,"Выручка 196,793 млн ₽, чистая прибыль 27,079 млн ₽; выручка выросла на 1,66% к 2024 году",B2B.house,https://b2b.house/company/OOO-CVET-LETA_b28648c0-58b6-4e19-a8ce-47493e975d21/,Финансовый масштаб и прибыльность,MEDIUM,2026-07-30,,,,,,,,,
GRM-077,E-380,Алтайский заготовитель,операционный масштаб,2026-07-30,Контрактное производство СТМ,"Официальный сайт заявляет производство с 2015 года, 50+ сотрудников, 95+ готовых рецептур и запуск продукта за 14 дней",Алтайский заготовитель,https://stm.apteka-altai.ru/,Операционный масштаб и производственная модель,HIGH,2026-07-30,,,,,,,,,
GRM-077,E-381,Алтайский заготовитель,бизнес-сигнал,2026-01-20,Масштабирование продаж на маркетплейсах,"Вакансия описывает систематизацию и масштабирование Wildberries, Ozon и Яндекс Маркета, ответственность за выручку, валовую прибыль, маржинальность, unit-экономику SKU, рекламный ROI и команду 3–5 человек; предусмотрено прямое взаимодействие с собственником",HeadHunter,https://hh.ru/vacancy/129388823,Прямой S1-сигнал коммерческой трансформации,HIGH,2026-07-30,,,,,,,,,
GRM-077,E-382,Алтайский заготовитель,контакты,2026-07-30,Корпоративные маршруты,"Официальные сайты публикуют телефоны 8 (800) 550-24-01, +7 (983) 175-39-80, +7 (960) 960-49-86, email info@apteka-altai.ru и opt@apteka-altai.ru, формы, WhatsApp, Telegram и WeChat",Алтайский заготовитель,https://apteka-altai.ru/contacts/; https://stm.apteka-altai.ru/; https://opt.apteka-altai.ru/,Практический маршрут связи,HIGH,2026-07-30,,,,,,,,,
GRM-074,E-383,НИЦ ОБСК,юридические данные,2026-07-30,ООО «НИЦ ОБСК»,"Действующее ООО: ИНН 7726348337, ОГРН 1157746718491, зарегистрировано 5 августа 2015 года",РБК Компании,https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,Действующая юридическая база,HIGH,2026-07-30,,,,,,,,,
GRM-074,E-384,НИЦ ОБСК,собственник и ЛПР,2026-07-30,Михаел Акопян — собственник и директор,Акопян Михаел Камоевич указан генеральным директором и единственным учредителем с долей 100%,РБК Компании,https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,Собственник и операционный ЛПР,HIGH,2026-07-30,,,,,,,,,
GRM-074,E-385,НИЦ ОБСК,связь бренда и юрлица,2026-07-30,Реквизиты официального сайта,"Официальный сайт публикует полное название ООО, ИНН 7726348337 и юридический адрес",НИЦ ОБСК,https://www.obsk-center.ru/kontakty/,Связь бренда с юрлицом,HIGH,2026-07-30,,,,,,,,,
GRM-074,E-386,НИЦ ОБСК,финансовый масштаб,2024-12-31,Финансовые показатели 2024,"Выручка 39,552 млн ₽, чистая прибыль 2,259 млн ₽",РБК Компании,https://companies.rbc.ru/id/1157746718491-ooo-nauchno-issledovatelskij-tsentr-obespecheniya-bezopasnosti-stroitelnogo-kompleksa/,Финансовый масштаб и прибыльность,HIGH,2026-07-30,,,,,,,,,
